invoiceNumber,po_id,amount,issue_date,due_date,paid_date,status,late_payment_flag,supplierReference,glAccount,costCenter,invoiceText,postingDate
INV-292b1796,PO-15179b3b68,56199.68,2023-11-25T20:44:59,2023-12-25T20:44:59,2023-12-12T20:44:59,paid,False,5068465868981,GL-1176,CC-112,Invoice for PO PO-15179b3b68,2023-12-01 20:44:59
INV-d159cea7,PO-15179b3b68,59066.61,2023-11-27T20:44:59,2023-12-27T20:44:59,2024-01-19T20:44:59,paid,True,9160299092825,GL-1138,CC-112,Invoice for PO PO-15179b3b68,2023-12-01 20:44:59
INV-113291bb,PO-15c24b0b35,250000.0,2025-05-21T20:44:31,2025-06-20T20:44:31,2025-06-11T20:44:31,paid,False,9360772921868,GL-1124,CC-152,Invoice for PO PO-15c24b0b35,2025-05-26 20:44:31
INV-8696666f,PO-164524b62b,74046.17,2024-11-05T20:42:08,2025-01-04T20:42:08,2025-01-03T20:42:08,paid,False,1392754814583,GL-1036,CC-130,Invoice for PO PO-164524b62b,2024-11-08 20:42:08
INV-794f159d,PO-164524b62b,84915.56,2024-11-03T20:42:08,2025-01-02T20:42:08,2024-12-22T20:42:08,paid,False,4036825899693,GL-1059,CC-130,Invoice for PO PO-164524b62b,2024-11-04 20:42:08
INV-42d80f5d,PO-1669887fec,4000.0,2024-03-10T09:42:32,2024-06-08T09:42:32,2024-05-29T09:42:32,paid,False,5789917156714,GL-1158,CC-MKT-EM_SW_2024_001,Invoice for PO PO-1669887fec,2024-03-14 09:42:32
INV-23756798,PO-1686ce15c9,2817.83,2024-02-10T20:37:02,2024-05-10T20:37:02,2024-05-01T20:37:02,paid,False,5785309113259,GL-1002,CC-176,Invoice for PO PO-1686ce15c9,2024-02-17 20:37:02
INV-1c2fe79b,PO-1686ce15c9,2421.63,2024-02-07T20:37:02,2024-05-07T20:37:02,,overdue,False,9354572645802,GL-1034,CC-176,Invoice for PO PO-1686ce15c9,2024-02-10 20:37:02
INV-cfadecc5,PO-1686ce15c9,2473.73,2024-02-07T20:37:02,2024-05-07T20:37:02,2024-05-29T20:37:02,paid,True,9720427676770,GL-1179,CC-176,Invoice for PO PO-1686ce15c9,2024-02-12 20:37:02
INV-a3b68d52,PO-16edf8447c,424.61,2025-01-15T16:19:31,2025-03-16T16:19:31,2025-03-06T16:19:31,paid,False,4594017965521,GL-1140,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-16edf8447c,2025-01-18 16:19:31
INV-5316360a,PO-16edf8447c,398.68,2025-01-17T16:19:31,2025-03-18T16:19:31,2025-03-13T16:19:31,paid,False,8766221344577,GL-1060,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-16edf8447c,2025-01-27 16:19:31
INV-52f608e1,PO-16edf8447c,343.62,2025-01-17T16:19:31,2025-03-18T16:19:31,2025-03-07T16:19:31,paid,False,8207560563828,GL-1056,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-16edf8447c,2025-01-18 16:19:31
INV-295c355e,PO-1736e3f0a2,113565.54,2024-11-30T21:00:43,2025-02-28T21:00:43,2025-02-20T21:00:43,paid,False,7368067645804,GL-1125,CC-168,Invoice for PO PO-1736e3f0a2,2024-12-08 21:00:43
INV-d049731d,PO-1736e3f0a2,136434.46,2024-12-04T21:00:43,2025-03-04T21:00:43,2025-02-27T21:00:43,paid,False,6513474145084,GL-1035,CC-168,Invoice for PO PO-1736e3f0a2,2024-12-14 21:00:43
INV-9b1847b7,PO-175ba3d76d,875.01,2024-06-08T18:17:01,2024-07-08T18:17:01,2024-07-06T18:17:01,paid,False,9343766954899,GL-1004,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-175ba3d76d,2024-06-12 18:17:01
INV-926be921,PO-175ba3d76d,774.63,2024-06-07T18:17:01,2024-07-07T18:17:01,2024-07-06T18:17:01,paid,False,5533917301687,GL-1002,CC-MKT-ADIDAS_SS_ROAS_001,Invoice for PO PO-175ba3d76d,2024-06-15 18:17:01
INV-f6b2358c,PO-17c3ca0463,9149.76,2023-06-02T20:49:51,2023-08-01T20:49:51,,overdue,False,4848224026422,GL-1170,CC-102,Invoice for PO PO-17c3ca0463,2023-06-09 20:49:51
INV-54882de3,PO-17c3ca0463,9014.09,2023-06-02T20:49:51,2023-08-01T20:49:51,2023-08-26T20:49:51,paid,True,2106188795276,GL-1044,CC-102,Invoice for PO PO-17c3ca0463,2023-06-06 20:49:51
INV-8600c0de,PO-18355022e8,361.21,2024-08-15T06:25:42,2024-11-13T06:25:42,2024-11-05T06:25:42,paid,False,4576652324437,GL-1103,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-18355022e8,2024-08-18 06:25:42
INV-d5e64de1,PO-18355022e8,364.08,2024-08-15T06:25:42,2024-11-13T06:25:42,2024-11-23T06:25:42,paid,True,3027183736745,GL-1044,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-18355022e8,2024-08-20 06:25:42
INV-fb8893cc,PO-187eb596ca,4314.03,2024-05-14T02:19:13,2024-08-12T02:19:13,2024-08-06T02:19:13,paid,False,7700982973554,GL-1113,CC-MKT-EL_MD_2024_001,Invoice for PO PO-187eb596ca,2024-05-21 02:19:13
INV-ebd6227f,PO-187eb596ca,3685.97,2024-05-12T02:19:13,2024-08-10T02:19:13,2024-08-04T02:19:13,paid,False,0003225264707,GL-1067,CC-MKT-EL_MD_2024_001,Invoice for PO PO-187eb596ca,2024-05-21 02:19:13
INV-35f65f95,PO-188f138983,770.57,2024-06-11T08:16:02,2024-09-09T08:16:02,2024-08-31T08:16:02,paid,False,2536598556769,GL-1077,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-188f138983,2024-06-12 08:16:02
INV-77d7bb45,PO-188f138983,820.15,2024-06-12T08:16:02,2024-09-10T08:16:02,2024-09-01T08:16:02,paid,False,0818886060182,GL-1082,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-188f138983,2024-06-15 08:16:02
INV-2ec4011e,PO-188f138983,691.75,2024-06-14T08:16:02,2024-09-12T08:16:02,2024-08-30T08:16:02,paid,False,4745425351059,GL-1073,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-188f138983,2024-06-21 08:16:02
INV-5fa53524,PO-18de39933c,10369.86,2024-03-04T20:35:41,2024-06-02T20:35:41,2024-05-27T20:35:41,paid,False,6309073384036,GL-1174,CC-113,Invoice for PO PO-18de39933c,2024-03-10 20:35:41
INV-c6bc4461,PO-18de39933c,12491.82,2024-03-03T20:35:41,2024-06-01T20:35:41,2024-05-29T20:35:41,paid,False,0878793761473,GL-1181,CC-113,Invoice for PO PO-18de39933c,2024-03-12 20:35:41
INV-7e1912a8,PO-1a5c219686,209113.81,2025-12-15T20:47:50,2026-03-15T20:47:50,2026-03-12T20:47:50,paid,False,9024379216955,GL-1138,CC-103,Invoice for PO PO-1a5c219686,2025-12-22 20:47:50
INV-a7954b28,PO-1a6342fa40,103001.72,2024-10-17T20:49:36,2024-12-16T20:49:36,2024-12-25T20:49:36,paid,True,4875038573477,GL-1101,CC-178,Invoice for PO PO-1a6342fa40,2024-10-23 20:49:36
INV-009bbce6,PO-1a6342fa40,98175.4,2024-10-17T20:49:36,2024-12-16T20:49:36,2024-12-05T20:49:36,paid,False,4225884153390,GL-1062,CC-178,Invoice for PO PO-1a6342fa40,2024-10-25 20:49:36
INV-4646c4c0,PO-1abb01a22e,3096.23,2024-11-11T20:48:09,2024-12-11T20:48:09,2024-12-02T20:48:09,paid,False,7676215379830,GL-1026,CC-130,Invoice for PO PO-1abb01a22e,2024-11-19 20:48:09
INV-7f20e215,PO-1abb01a22e,3261.59,2024-11-12T20:48:09,2024-12-12T20:48:09,2024-12-10T20:48:09,paid,False,7635816096393,GL-1073,CC-130,Invoice for PO PO-1abb01a22e,2024-11-13 20:48:09
INV-19212ed0,PO-1abb01a22e,3548.86,2024-11-08T20:48:09,2024-12-08T20:48:09,2024-11-25T20:48:09,paid,False,3281785554972,GL-1199,CC-130,Invoice for PO PO-1abb01a22e,2024-11-11 20:48:09
INV-07865048,PO-1b2474eed2,4865.79,2025-05-25T20:52:12,2025-08-23T20:52:12,2025-08-10T20:52:12,paid,False,2885912646533,GL-1150,CC-163,Invoice for PO PO-1b2474eed2,2025-05-28 20:52:12
INV-3052620d,PO-1b2474eed2,4282.74,2025-05-23T20:52:12,2025-08-21T20:52:12,,overdue,False,4789662690977,GL-1054,CC-163,Invoice for PO PO-1b2474eed2,2025-05-24 20:52:12
INV-5eb0be22,PO-1b30983910,2922.2,2024-04-03T22:22:27,2024-06-02T22:22:27,2024-06-04T22:22:27,paid,True,2944081078696,GL-1033,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-1b30983910,2024-04-12 22:22:27
INV-bcea4754,PO-1b30983910,2900.67,2024-04-03T22:22:27,2024-06-02T22:22:27,2024-05-20T22:22:27,paid,False,1875628258862,GL-1080,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-1b30983910,2024-04-09 22:22:27
INV-25908c60,PO-1b30983910,3673.24,2024-04-06T22:22:27,2024-06-05T22:22:27,2024-05-29T22:22:27,paid,False,6235522728833,GL-1035,CC-MKT-EM_NGHYB_2024_001,Invoice for PO PO-1b30983910,2024-04-09 22:22:27
INV-107c60b2,PO-1bc5e76af7,118216.0,2023-10-25T20:56:54,2023-12-24T20:56:54,2023-12-19T20:56:54,paid,False,5450994598437,GL-1130,CC-143,Invoice for PO PO-1bc5e76af7,2023-11-04 20:56:54
INV-85dd756a,PO-1bc5e76af7,131784.0,2023-10-24T20:56:54,2023-12-23T20:56:54,2023-12-08T20:56:54,paid,False,4452118431959,GL-1018,CC-143,Invoice for PO PO-1bc5e76af7,2023-10-25 20:56:54
INV-696021fe,PO-1c6bd2417e,167.92,2024-10-22T22:07:26,2024-12-21T22:07:26,2024-12-10T22:07:26,paid,False,9228886207790,GL-1026,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-1c6bd2417e,2024-10-25 22:07:26
INV-9493e143,PO-1c6bd2417e,177.93,2024-10-24T22:07:26,2024-12-23T22:07:26,2024-12-19T22:07:26,paid,False,0196836765128,GL-1033,CC-MKT-EL_AUT_2024_001,Invoice for PO PO-1c6bd2417e,2024-10-28 22:07:26
INV-1f37c5c3,PO-1cf73c0965,6316.7,2024-12-31T20:45:42,2025-03-31T20:45:42,2025-03-27T20:45:42,paid,False,8017894035973,GL-1175,CC-138,Invoice for PO PO-1cf73c0965,2025-01-09 20:45:42
INV-1b7a96ec,PO-1cf73c0965,5878.44,2025-01-02T20:45:42,2025-04-02T20:45:42,2025-03-26T20:45:42,paid,False,9975540610280,GL-1075,CC-138,Invoice for PO PO-1cf73c0965,2025-01-10 20:45:42
INV-c5f4b4e2,PO-1cf73c0965,5130.13,2025-01-04T20:45:42,2025-04-04T20:45:42,2025-03-23T20:45:42,paid,False,1048275342585,GL-1120,CC-138,Invoice for PO PO-1cf73c0965,2025-01-08 20:45:42
INV-e4f6a26f,PO-1d735612a3,13016.2,2023-12-26T20:49:24,2024-02-24T20:49:24,2024-02-23T20:49:24,paid,False,5471795423735,GL-1059,CC-146,Invoice for PO PO-1d735612a3,2023-12-28 20:49:24
INV-a413e880,PO-1d735612a3,14708.94,2023-12-27T20:49:24,2024-02-25T20:49:24,2024-02-12T20:49:24,paid,False,4189694375598,GL-1133,CC-146,Invoice for PO PO-1d735612a3,2023-12-30 20:49:24
INV-9467bed3,PO-1e17ca7cd8,91660.21,2025-05-18T20:42:46,2025-06-17T20:42:46,2025-06-08T20:42:46,paid,False,2606874326697,GL-1053,CC-126,Invoice for PO PO-1e17ca7cd8,2025-05-26 20:42:46
INV-fdd4911d,PO-1e17ca7cd8,87411.41,2025-05-19T20:42:46,2025-06-18T20:42:46,2025-06-06T20:42:46,paid,False,5608879154326,GL-1167,CC-126,Invoice for PO PO-1e17ca7cd8,2025-05-21 20:42:46
INV-81f8e5be,PO-1e17ca7cd8,70928.39,2025-05-18T20:42:46,2025-06-17T20:42:46,2025-06-16T20:42:46,paid,False,5902680132956,GL-1099,CC-126,Invoice for PO PO-1e17ca7cd8,2025-05-24 20:42:46
INV-1962275f,PO-1e39c1f6ef,760.53,2025-01-14T13:55:35,2025-03-15T13:55:35,2025-04-12T13:55:35,paid,True,1667296004366,GL-1031,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-1e39c1f6ef,2025-01-22 13:55:35
INV-289a5355,PO-1e39c1f6ef,674.65,2025-01-14T13:55:35,2025-03-15T13:55:35,2025-03-14T13:55:35,paid,False,9550780677998,GL-1085,CC-MKT-DY_WIN_2024_001,Invoice for PO PO-1e39c1f6ef,2025-01-23 13:55:35
INV-8f0957a0,PO-1e483c9378,1006.18,2024-07-13T06:05:59,2024-08-12T06:05:59,2024-07-30T06:05:59,paid,False,8064789246594,GL-1102,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1e483c9378,2024-07-17 06:05:59
INV-4298a1df,PO-1e483c9378,1013.31,2024-07-15T06:05:59,2024-08-14T06:05:59,2024-08-09T06:05:59,paid,False,6954658881921,GL-1009,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-1e483c9378,2024-07-21 06:05:59
INV-22c29805,PO-1ea037cb1d,4056.37,2023-12-01T20:53:42,2023-12-31T20:53:42,2023-12-26T20:53:42,paid,False,7280875403936,GL-1142,CC-159,Invoice for PO PO-1ea037cb1d,2023-12-10 20:53:42
INV-bb4f87f4,PO-1ea037cb1d,4084.05,2023-11-29T20:53:42,2023-12-29T20:53:42,2023-12-24T20:53:42,paid,False,4347529082428,GL-1075,CC-159,Invoice for PO PO-1ea037cb1d,2023-12-09 20:53:42
INV-3521e723,PO-1ea037cb1d,5025.15,2023-12-01T20:53:42,2023-12-31T20:53:42,2023-12-26T20:53:42,paid,False,7203284425719,GL-1155,CC-159,Invoice for PO PO-1ea037cb1d,2023-12-02 20:53:42
INV-a149d707,PO-1eb4e598b2,62062.37,2024-07-24T20:40:23,2024-10-22T20:40:23,2024-10-16T20:40:23,paid,False,9956778329212,GL-1095,CC-115,Invoice for PO PO-1eb4e598b2,2024-07-28 20:40:23
INV-a365607f,PO-1eb4e598b2,64189.14,2024-07-20T20:40:23,2024-10-18T20:40:23,2024-10-17T20:40:23,paid,False,9766418674929,GL-1046,CC-115,Invoice for PO PO-1eb4e598b2,2024-07-21 20:40:23
INV-20ec3247,PO-1eb4e598b2,60258.42,2024-07-23T20:40:23,2024-10-21T20:40:23,2024-10-13T20:40:23,paid,False,1823756044550,GL-1096,CC-115,Invoice for PO PO-1eb4e598b2,2024-07-29 20:40:23
INV-04faf65e,PO-1ebcb4bbb0,21.52,2024-09-09T09:48:35,2024-10-09T09:48:35,2024-09-27T09:48:35,paid,False,6696472714169,GL-1181,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-1ebcb4bbb0,2024-09-11 09:48:35
INV-ff5c8b3b,PO-1ebcb4bbb0,25.36,2024-09-12T09:48:35,2024-10-12T09:48:35,2024-10-10T09:48:35,paid,False,1399791097061,GL-1023,CC-MKT-EM_AUT_2024_001,Invoice for PO PO-1ebcb4bbb0,2024-09-15 09:48:35
INV-f2dfbdd5,PO-1f951002a0,173.85,2024-12-18T16:05:28,2025-03-18T16:05:28,2025-03-06T16:05:28,paid,False,7363252999380,GL-1097,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-1f951002a0,2024-12-20 16:05:28
INV-d0e3a7a7,PO-1f951002a0,177.21,2024-12-17T16:05:28,2025-03-17T16:05:28,2025-03-06T16:05:28,paid,False,8297055033363,GL-1154,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-1f951002a0,2024-12-24 16:05:28
INV-77402454,PO-1f951002a0,151.74,2024-12-15T16:05:28,2025-03-15T16:05:28,2025-03-08T16:05:28,paid,False,3517778470890,GL-1079,CC-MKT-EL_VOGUE_2024_001,Invoice for PO PO-1f951002a0,2024-12-21 16:05:28
INV-044cf89e,PO-1fa1791550,7427.25,2024-10-20T20:51:27,2024-12-19T20:51:27,2024-12-31T20:51:27,paid,True,3613333274207,GL-1081,CC-145,Invoice for PO PO-1fa1791550,2024-10-22 20:51:27
INV-01c530ac,PO-219d27816a,709.43,2024-03-16T16:06:33,2024-04-15T16:06:33,2024-04-09T16:06:33,paid,False,4407625758952,GL-1184,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-219d27816a,2024-03-22 16:06:33
INV-c787cc9b,PO-219d27816a,773.51,2024-03-20T16:06:33,2024-04-19T16:06:33,2024-04-06T16:06:33,paid,False,4376229855049,GL-1082,CC-MKT-ADIDAS_OCR_ROAS_001,Invoice for PO PO-219d27816a,2024-03-24 16:06:33
INV-48b9db91,PO-21bb360422,3106.34,2024-05-10T05:06:27,2024-06-09T05:06:27,2024-06-08T05:06:27,paid,False,3587768611381,GL-1155,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-21bb360422,2024-05-18 05:06:27
INV-0e2d664a,PO-222030aa8e,5477.85,2024-05-17T10:33:34,2024-07-16T10:33:34,2024-07-02T10:33:34,paid,False,6514855306537,GL-1167,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-222030aa8e,2024-05-19 10:33:34
INV-f3f0ae09,PO-22329b8635,9241.31,2024-03-22T23:04:57,2024-05-21T23:04:57,2024-05-14T23:04:57,paid,False,2064477112053,GL-1063,CC-MKT-DY_V15_2024_001,Invoice for PO PO-22329b8635,2024-03-25 23:04:57
INV-0f228d1e,PO-22329b8635,9396.56,2024-03-19T23:04:57,2024-05-18T23:04:57,2024-05-10T23:04:57,paid,False,4437007435652,GL-1064,CC-MKT-DY_V15_2024_001,Invoice for PO PO-22329b8635,2024-03-29 23:04:57
INV-5bf58713,PO-225ccc5b43,21634.76,2024-08-18T20:54:21,2024-11-16T20:54:21,2024-11-10T20:54:21,paid,False,1710341884281,GL-1155,CC-159,Invoice for PO PO-225ccc5b43,2024-08-26 20:54:21
INV-c7e3721e,PO-225ccc5b43,23864.94,2024-08-21T20:54:21,2024-11-19T20:54:21,2024-11-04T20:54:21,paid,False,2612124486479,GL-1063,CC-159,Invoice for PO PO-225ccc5b43,2024-08-26 20:54:21
INV-613bf9c5,PO-22b42e217d,161433.67,2025-01-26T20:58:05,2025-03-27T20:58:05,2025-03-24T20:58:05,paid,False,6654904949077,GL-1081,CC-144,Invoice for PO PO-22b42e217d,2025-01-31 20:58:05
INV-15bd3b1d,PO-23392f7ada,536.86,2024-07-02T15:05:09,2024-08-31T15:05:09,2024-08-29T15:05:09,paid,False,0779898996220,GL-1163,CC-MKT-EL_SUM_2024_001,Invoice for PO PO-23392f7ada,2024-07-08 15:05:09
INV-29a05ed1,PO-23f14eb568,593.24,2024-12-28T11:21:07,2025-01-27T11:21:07,2025-01-20T11:21:07,paid,False,4604702023303,GL-1067,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-23f14eb568,2025-01-01 11:21:07
INV-65c03d65,PO-245aa5a6cd,5600.6,2024-10-30T20:48:02,2025-01-28T20:48:02,2025-02-16T20:48:02,paid,True,8251920088759,GL-1030,CC-115,Invoice for PO PO-245aa5a6cd,2024-11-06 20:48:02
INV-75a4eefc,PO-245aa5a6cd,5173.87,2024-10-28T20:48:02,2025-01-26T20:48:02,2025-01-17T20:48:02,paid,False,3051833780772,GL-1016,CC-115,Invoice for PO PO-245aa5a6cd,2024-11-05 20:48:02
INV-f1cf1ed5,PO-249bad1150,38128.71,2023-04-05T20:35:27,2023-05-05T20:35:27,2023-04-24T20:35:27,paid,False,3185049402996,GL-1075,CC-111,Invoice for PO PO-249bad1150,2023-04-09 20:35:27
INV-fe7d0225,PO-249bad1150,35919.17,2023-04-05T20:35:27,2023-05-05T20:35:27,2023-04-29T20:35:27,paid,False,5667959002544,GL-1129,CC-111,Invoice for PO PO-249bad1150,2023-04-12 20:35:27
INV-edea567e,PO-24c1754581,696.95,2024-10-30T16:16:50,2024-11-29T16:16:50,2024-11-14T16:16:50,paid,False,2078076904483,GL-1140,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-24c1754581,2024-11-07 16:16:50
INV-8080158e,PO-24c1754581,622.67,2024-10-31T16:16:50,2024-11-30T16:16:50,2024-11-21T16:16:50,paid,False,6669855974542,GL-1170,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-24c1754581,2024-11-05 16:16:50
INV-a7f6a546,PO-24fa63b9ce,1836.56,2024-05-11T23:29:52,2024-06-10T23:29:52,2024-06-04T23:29:52,paid,False,8674239360635,GL-1006,CC-MKT-EL_MD_2024_001,Invoice for PO PO-24fa63b9ce,2024-05-18 23:29:52
INV-1e2be99c,PO-24fa63b9ce,1688.07,2024-05-14T23:29:52,2024-06-13T23:29:52,2024-06-07T23:29:52,paid,False,3005424351292,GL-1123,CC-MKT-EL_MD_2024_001,Invoice for PO PO-24fa63b9ce,2024-05-24 23:29:52
INV-123bebac,PO-24fa63b9ce,1932.0,2024-05-12T23:29:52,2024-06-11T23:29:52,,overdue,False,5343457486160,GL-1088,CC-MKT-EL_MD_2024_001,Invoice for PO PO-24fa63b9ce,2024-05-13 23:29:52
INV-61501b5d,PO-2503116ecb,2493.52,2024-03-08T09:00:50,2024-04-07T09:00:50,2024-04-02T09:00:50,paid,False,9352835978490,GL-1026,CC-MKT-DY_V15_2024_001,Invoice for PO PO-2503116ecb,2024-03-09 09:00:50
INV-0d22d35f,PO-2503116ecb,2121.37,2024-03-08T09:00:50,2024-04-07T09:00:50,,overdue,False,1392276295181,GL-1003,CC-MKT-DY_V15_2024_001,Invoice for PO PO-2503116ecb,2024-03-17 09:00:50
INV-988f35bb,PO-2503116ecb,2314.68,2024-03-10T09:00:50,2024-04-09T09:00:50,2024-04-04T09:00:50,paid,False,0832502091022,GL-1026,CC-MKT-DY_V15_2024_001,Invoice for PO PO-2503116ecb,2024-03-18 09:00:50
INV-32d2d506,PO-257d9056af,194.47,2024-09-03T07:45:57,2024-10-03T07:45:57,2024-10-02T07:45:57,paid,False,4615139050213,GL-1191,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-257d9056af,2024-09-12 07:45:57
INV-1c87c841,PO-257d9056af,200.19,2024-09-03T07:45:57,2024-10-03T07:45:57,2024-09-18T07:45:57,paid,False,1240829482161,GL-1086,CC-MKT-DY_B2S_2024_001,Invoice for PO PO-257d9056af,2024-09-06 07:45:57
INV-683db009,PO-259b82c88a,3155.26,2024-06-02T19:54:49,2024-08-31T19:54:49,2024-08-26T19:54:49,paid,False,8111738444225,GL-1052,CC-MKT-DYSON_MD_2024_001,Invoice for PO PO-259b82c88a,2024-06-09 19:54:49
INV-5496dcb5,PO-259c5837cd,26994.55,2023-03-04T20:41:20,2023-06-02T20:41:20,2023-05-23T20:41:20,paid,False,8892131737182,GL-1056,CC-162,Invoice for PO PO-259c5837cd,2023-03-05 20:41:20
INV-3f3869b4,PO-259c5837cd,28201.72,2023-03-05T20:41:20,2023-06-03T20:41:20,2023-05-19T20:41:20,paid,False,3809592292605,GL-1049,CC-162,Invoice for PO PO-259c5837cd,2023-03-08 20:41:20
INV-ded6869b,PO-259c5837cd,21785.19,2023-03-04T20:41:20,2023-06-02T20:41:20,2023-06-19T20:41:20,paid,True,8747707026996,GL-1013,CC-162,Invoice for PO PO-259c5837cd,2023-03-12 20:41:20
INV-81927831,PO-271a3dd27c,3373.29,2024-07-09T12:30:15,2024-08-08T12:30:15,2024-08-04T12:30:15,paid,False,2255529602084,GL-1091,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-271a3dd27c,2024-07-16 12:30:15
INV-608343d2,PO-271a3dd27c,3280.16,2024-07-12T12:30:15,2024-08-11T12:30:15,2024-08-01T12:30:15,paid,False,8532616616488,GL-1026,CC-MKT-NS_VIT_2024_001,Invoice for PO PO-271a3dd27c,2024-07-18 12:30:15
INV-22802176,PO-2748e6352e,250000.0,2024-04-26T20:40:46,2024-05-26T20:40:46,2024-05-15T20:40:46,paid,False,2616259935284,GL-1111,CC-151,Invoice for PO PO-2748e6352e,2024-05-04 20:40:46
INV-24ee36a4,PO-28ee6a579d,4083.13,2024-02-29T15:22:18,2024-03-30T15:22:18,2024-03-20T15:22:18,paid,False,7679071735949,GL-1016,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-28ee6a579d,2024-03-06 15:22:18
INV-10f8564b,PO-28ee6a579d,4622.03,2024-03-02T15:22:18,2024-04-01T15:22:18,2024-04-12T15:22:18,paid,True,2732928040162,GL-1139,CC-MKT-ADIDAS_UL_001,Invoice for PO PO-28ee6a579d,2024-03-05 15:22:18
INV-513c9d91,PO-293d1fc337,5994.59,2024-06-15T12:57:43,2024-07-15T12:57:43,2024-07-01T12:57:43,paid,False,5174234263656,GL-1041,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-293d1fc337,2024-06-19 12:57:43
INV-3de967be,PO-293d1fc337,5564.05,2024-06-11T12:57:43,2024-07-11T12:57:43,2024-07-27T12:57:43,paid,True,0848949706900,GL-1075,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-293d1fc337,2024-06-21 12:57:43
INV-8c746d0b,PO-293d1fc337,6441.36,2024-06-15T12:57:43,2024-07-15T12:57:43,2024-07-02T12:57:43,paid,False,6167756412014,GL-1057,CC-MKT-ADIDAS_INF_001,Invoice for PO PO-293d1fc337,2024-06-18 12:57:43
INV-ad1fd39c,PO-29d2830546,2687.16,2023-09-15T20:37:54,2023-10-15T20:37:54,2023-11-12T20:37:54,paid,True,2198906021477,GL-1071,CC-115,Invoice for PO PO-29d2830546,2023-09-20 20:37:54
INV-8276d18f,PO-29d2830546,2625.57,2023-09-16T20:37:54,2023-10-16T20:37:54,2023-10-09T20:37:54,paid,False,9541500897598,GL-1120,CC-115,Invoice for PO PO-29d2830546,2023-09-18 20:37:54
INV-9a25e7b4,PO-29d2830546,2068.66,2023-09-14T20:37:54,2023-10-14T20:37:54,2023-10-15T20:37:54,paid,True,4283576676312,GL-1196,CC-115,Invoice for PO PO-29d2830546,2023-09-22 20:37:54
INV-0b6bd094,PO-2b28dc47b8,208.08,2024-12-12T00:21:12,2025-01-11T00:21:12,2025-01-21T00:21:12,paid,True,3486631540134,GL-1189,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-2b28dc47b8,2024-12-22 00:21:12
INV-c0eb7a74,PO-2b28dc47b8,212.74,2024-12-13T00:21:12,2025-01-12T00:21:12,2025-01-04T00:21:12,paid,False,2533346797245,GL-1123,CC-MKT-NS_NESC_2024_001,Invoice for PO PO-2b28dc47b8,2024-12-14 00:21:12
INV-d1bb47a7,PO-2ba9988ab3,872.63,2024-11-08T23:31:16,2024-12-08T23:31:16,2024-11-29T23:31:16,paid,False,1947013851467,GL-1171,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-2ba9988ab3,2024-11-10 23:31:16
INV-7a722ee2,PO-2ba9988ab3,775.23,2024-11-08T23:31:16,2024-12-08T23:31:16,2024-12-13T23:31:16,paid,True,1508883269228,GL-1122,CC-MKT-NS_MAG_2024_001,Invoice for PO PO-2ba9988ab3,2024-11-09 23:31:16
INV-882d3afe,PO-2bb12172b2,4279.35,2024-10-29T20:55:24,2024-11-28T20:55:24,2024-11-18T20:55:24,paid,False,9708861817294,GL-1017,CC-157,Invoice for PO PO-2bb12172b2,2024-11-06 20:55:24
INV-af0b87f1,PO-2bf421576c,964.23,2024-06-08T17:10:29,2024-09-06T17:10:29,2024-09-25T17:10:29,paid,True,7309989344338,GL-1157,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-2bf421576c,2024-06-12 17:10:29
INV-bd331de9,PO-2bf421576c,898.13,2024-06-08T17:10:29,2024-09-06T17:10:29,2024-09-01T17:10:29,paid,False,8085966380801,GL-1073,CC-MKT-ADIDAS_LRC_001,Invoice for PO PO-2bf421576c,2024-06-18 17:10:29
