market,company,team,campaign_id,campaign_name,hero_product,product_line,objective,month,start_date,end_date,status,currency,budget,actual_spend,channel,media_platform,Retargeting,billing_type, billing_unit_cost , impressions , clicks ,  ctr  , views ,  vtr  ,  sessions  ,  conversions  ,  conversion_rate  , aov , reach , grp , frequency ,  revenue  ,  roas  
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,EUR,"251,370","251,370",SOCIAL,Instagram,,CPC,0.72,"34,912,500","754,110", 0.0216 ,"12,812,481", 0.3670 ," 678,699 "," 13,635 ", 0.0201 , 95 ,,,," 1,300,987 ", 9.9 
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,General,General,awareness,12,2025-12-01,2025-12-31,completed,EUR,"287,280","287,280",DISPLAY,YouTube,,CPC,0.45,"63,840,000","861,840", 0.0135 ,"23,053,968", 0.3611 ," 775,656 "," 16,362 ", 0.0211 , 88 ,,,," 1,439,237 ", 10.4 
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Originals,awareness,12,2025-12-01,2025-12-31,completed,EUR,"287,280","287,280",DISPLAY,YouTube,,CPC,0.46,"62,452,173","861,840", 0.0138 ,"22,227,143", 0.3559 ," 775,656 "," 16,362 ", 0.0211 , 89 ,,,," 1,464,130 ", 10.4 
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,EUR,"287,280","287,280",DISPLAY,YouTube,,CPC,0.47,"61,123,404","861,840", 0.0141 ,"22,360,742", 0.3658 ," 775,656 "," 16,362 ", 0.0211 , 93 ,,,," 1,523,502 ", 10.4 
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,General,General,awareness,12,2025-12-01,2025-12-31,completed,EUR,"107,730","107,730",DISPLAY,TikTok,,CPC,0.4,"26,932,500","323,190", 0.0120 ,"8,960,247", 0.3327 ," 290,871 "," 5,454 ", 0.0188 , 94 ,,,," 512,522 ", 9.3 
DE,Adidas,Digital Brand,adi_122025_003,Gifting Lifestyle Video,Gazelle FW,Originals,awareness,12,2025-12-01,2025-12-31,completed,EUR,"107,730","107,730",DISPLAY,TikTok,,CPC,0.41,"26,275,609","323,190", 0.0123 ,"9,307,990", 0.3542 ," 290,871 "," 5,454 ", 0.0188 , 88 ,,,," 477,814 ", 9.3 
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,EUR,"107,730","107,730",DISPLAY,TikTok,,CPC,0.41,"26,275,609","323,190", 0.0123 ,"9,610,625", 0.3658 ," 290,871 "," 5,454 ", 0.0188 , 89 ,,,," 486,709 ", 9.3 
DE,Adidas,Digital Brand,adi_122025_004,Holiday Brand Film,General,General,awareness,12,2025-12-01,2025-12-31,completed,EUR,"71,820","71,820",DISPLAY,Snapchat,,CPC,0.33,"21,763,636","215,460", 0.0099 ,"7,739,003", 0.3556 ," 193,914 "," 2,727 ", 0.0141 , 93 ,,,," 252,525 ", 7.0 
DE,Adidas,Digital Brand,adi_122025_012,Running New-Year Teaser,Supernova FW,Running,awareness,12,2025-12-01,2025-12-31,completed,EUR,"71,820","71,820",DISPLAY,Pinterest,,CPC,0.34,"21,123,529","215,460", 0.0102 ,"7,503,843", 0.3552 ," 193,914 "," 2,727 ", 0.0141 , 92 ,,,," 252,105 ", 7.0 
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"85,050","85,050",DISPLAY,DV360,Y,CPC,0.55,"15,463,636","463,908", 0.0300 ,,," 678,492 "," 30,209 ", 0.0445 , 89 ,,,," 2,675,716 ", 32.2 
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"85,050","85,050",DISPLAY,DV360,Y,CPC,0.54,"15,750,000","472,500", 0.0300 ,,," 684,554 "," 29,174 ", 0.0426 , 94 ,,,," 2,732,811 ", 32.2 
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"51,030","51,030",DISPLAY,Pinterest,Y,CPC,0.59,"8,649,152","259,473", 0.0300 ,,," 391,053 "," 21,445 ", 0.0548 , 93 ,,,," 1,985,031 ", 38.1 
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"51,030","51,030",DISPLAY,TikTok,Y,CPC,0.58,"8,798,275","263,946", 0.0300 ,,," 396,533 "," 20,319 ", 0.0512 , 93 ,,,," 1,880,230 ", 37.0 
DE,Adidas,Digital Performance,adi_122025_001,Always-On Search,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"1,665,674","1,587,600",SEM,Google,,CPC,0.88,"36,081,818","1,804,091", 0.0500 ,,," 2,819,468 "," 259,855 ", 0.0922 , 95 ,,,," 24,787,864 ", 15.0 
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting,Samba OG Gift Pack,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"119,070","119,070",SOCIAL,Instagram,Y,CPC,0.85,"14,008,235","420,246", 0.0300 ,,," 655,742 "," 39,891 ", 0.0608 , 93 ,,,," 3,719,944 ", 30.5 
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"119,070","119,070",SOCIAL,Instagram,Y,CPC,0.85,"14,008,235","420,246", 0.0300 ,,," 644,010 "," 37,263 ", 0.0579 , 96 ,,,," 3,583,906 ", 27.8 
DE,Adidas,Digital Performance,adi_122025_007,Holiday Retargeting_influencer,Samba OG Gift Pack,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"85,050","85,050",Partnership,Instagram,,flat,,"11,493,243","344,796", 0.0300 ,"5,746,621", 0.5000 ," 526,987 "," 84,690 ", 0.1607 , 96 ,,,," 8,164,770 ", 89.2 
DE,Adidas,Digital Performance,adi_122025_014,Year-End Sale Retargeting_influencer,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"85,050","85,050",Partnership,TikTok,,flat,,"11,340,000","340,200", 0.0300 ,"5,670,000", 0.5000 ," 528,803 "," 85,233 ", 0.1612 , 94 ,,,," 8,005,563 ", 93.5 
DE,Adidas,Retail Marketing,adi_122025_013,Year-End Sale,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"181,440","181,440",EMAIL,Salesforce,,CPC,0.25,"72,576,000","725,760", 0.0100 ,,," 653,184 "," 36,363 ", 0.0557 , 94 ,,,," 3,425,586 ", 110.2 
DE,Adidas,Retail Marketing,adi_122025_006,Holiday Retail Promo,Samba OG,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"136,080","136,080",EMAIL,Salesforce,,CPC,0.24,"56,700,000","567,000", 0.0100 ,,," 510,300 "," 27,272 ", 0.0534 , 89 ,,,," 2,421,971 ", 110.2 
DE,Adidas,Retail Marketing,adi_122025_006,Holiday Retail Promo,Samba OG,Originals,conversion,12,2025-12-01,2025-12-31,completed,EUR,"204,120","183,708",PRODUCTION,In-store Materials,,FIXED,1,,,,,,,,,,,,," 3,000,000 ", 16.3 
DE,Adidas,Retail Marketing,adi_122025_013,Year-End Sale,General,General,conversion,12,2025-12-01,2025-12-31,completed,EUR,"272,160","272,160",PRODUCTION,Offline POP,,FIXED,1,,,,,,,,,,,,," 5,000,000 ", 18.4 
DE,Adidas,Sports Marketing,CMP_122025_015,Winter Running Activation,Supernova FW,Running,consideration,12,2025-12-01,2025-12-31,completed,EUR,"191,344","191,344",PRODUCTION,Event Production,,FIXED,1,,,,,,,,,,,,," 1,953,333 ", 10.2 
DE,Adidas,Sports Marketing,adi_122025_010,Holiday Sports Event Activation,General,General,consideration,12,2025-12-01,2025-12-31,completed,EUR,"191,344","191,344",PRODUCTION,Community Activation,,FIXED,1,,,,,,,,,,,,," 1,953,333 ", 10.2 
DE,Adidas,Sports Marketing,adi_122025_011,Outdoor Winter Activation,Terrex Agravic,Outdoor,consideration,12,2025-12-01,2025-12-31,completed,EUR,"191,344","191,344",PRODUCTION,Banners/Assets,,FIXED,1,,,,,,,,,,,,," 1,953,334 ", 10.2 
